Date,Campaign,Channel,Impressions,Clicks,Spend,Conversions,Revenue,ROI
2023-04-27,Holiday Extravaganza,Social Media,108464,3240,1654.94,160,23578.88,13.248
2023-10-07,Black Friday,Social Media,122688,3184,11159.16,98,10583.27,-0.052
2023-11-27,Black Friday,Social Media,136927,8219,13431.5,938,142600.1,9.617
2023-09-22,Back to School,Email,93196,4326,14614.8,514,54625.22,2.738
2023-01-13,Back to School,Display,125483,2742,3630.56,269,41722.97,10.492
2023-11-08,Spring Launch,Influencer,55097,1863,4247.42,137,9110.53,1.145
2023-12-09,Summer Promo,Influencer,79347,3976,13351.8,124,5366.45,-0.598
2023-01-14,Black Friday,Display,70082,899,2927.36,84,9885.19,2.377
2023-02-22,Summer Promo,Influencer,26905,1253,664.23,59,6872.34,9.346
2023-01-29,Black Friday,Influencer,40263,1232,2701.56,125,15372.06,4.69
2023-01-19,Summer Promo,Social Media,81838,3022,10233.0,234,13172.33,0.287
2023-01-08,Spring Launch,Email,72018,2143,7211.21,109,16947.98,1.35
2023-08-27,Summer Promo,Email,74183,4571,14527.47,180,20243.63,0.393
2023-06-06,Summer Promo,Email,12480,564,556.39,44,2705.89,3.863
2023-03-16,Summer Promo,Search Ads,102275,7166,26313.22,234,31795.63,0.208
2023-05-11,Summer Promo,Search Ads,88361,2541,1630.6,140,5554.29,2.406
2023-03-29,Black Friday,Influencer,84116,3117,8351.69,203,18678.62,1.237
2023-01-08,Holiday Extravaganza,Search Ads,5697,248,550.82,19,1075.99,0.953
2023-05-02,Spring Launch,Search Ads,148483,5344,18867.71,484,39245.9,1.08
2023-06-18,Holiday Extravaganza,Search Ads,49601,3120,3676.63,106,14581.24,2.966
2023-08-30,Black Friday,Search Ads,10768,615,243.33,27,4624.47,18.005
2023-03-26,Summer Promo,Social Media,93181,6506,10557.03,438,71486.4,5.771
2023-06-15,Summer Promo,Social Media,146449,10542,32919.86,455,48151.66,0.463
2023-03-26,Spring Launch,Social Media,126294,6659,18473.76,565,77810.45,3.212
2023-01-22,Summer Promo,Influencer,10754,155,100.97,17,2263.5,21.418
2023-08-07,Holiday Extravaganza,Email,31379,1013,2779.63,83,9972.27,2.588
2023-09-29,Holiday Extravaganza,Search Ads,116949,3071,10494.93,198,33232.79,2.167
2023-12-07,Spring Launch,Display,53219,1216,847.16,129,11377.78,12.43
2023-06-06,Spring Launch,Social Media,8325,256,922.06,26,4657.15,4.051
2023-08-06,Black Friday,Social Media,6599,340,1282.23,37,5451.11,3.251
2023-07-01,Summer Promo,Display,140098,6710,15678.63,373,39212.23,1.501
2023-10-09,Summer Promo,Social Media,53358,2690,6306.35,104,3954.17,-0.373
2023-06-10,Back to School,Social Media,57041,3651,13693.37,111,18958.45,0.384
2023-12-18,Summer Promo,Search Ads,60605,1581,2166.84,90,13149.62,5.069
2023-03-22,Spring Launch,Search Ads,124758,3680,5127.64,141,12024.07,1.345
2023-01-12,Holiday Extravaganza,Social Media,47646,999,2419.62,22,3745.42,0.548
2023-12-23,Summer Promo,Influencer,94997,2652,5769.81,157,26593.86,3.609
2023-03-27,Summer Promo,Display,148470,6030,13960.2,343,41545.67,1.976
2023-12-21,Summer Promo,Social Media,77836,4569,2580.12,237,13739.17,4.325
2023-02-15,Summer Promo,Search Ads,12356,660,2269.48,54,3517.26,0.55
2023-08-18,Black Friday,Display,115730,2524,6321.97,196,24818.56,2.926
2023-03-02,Summer Promo,Display,85802,5652,8711.87,312,54095.57,5.209
2023-12-17,Back to School,Search Ads,137911,8727,20763.71,1002,174184.55,7.389
2023-12-04,Back to School,Display,67480,1095,4002.11,49,4872.95,0.218
2023-11-19,Spring Launch,Email,45006,3351,1693.65,232,38436.14,21.694
2023-06-30,Holiday Extravaganza,Social Media,83579,1831,3232.88,92,9034.82,1.795
2023-06-11,Summer Promo,Email,108764,4888,18318.83,199,23290.58,0.271
2023-06-02,Holiday Extravaganza,Email,37464,2708,8005.72,138,5080.48,-0.365
2023-11-07,Back to School,Social Media,101509,1337,4547.49,101,11343.05,1.494
2023-10-15,Spring Launch,Display,97677,6241,20521.08,710,85217.48,3.153
2023-06-19,Summer Promo,Social Media,28295,1592,3809.29,133,12692.93,2.332
2023-10-28,Summer Promo,Social Media,7250,336,329.25,30,2176.04,5.609
2023-01-01,Spring Launch,Search Ads,105820,2685,5633.4,237,27547.19,3.89
2023-11-11,Spring Launch,Social Media,86712,1386,1024.03,161,25064.16,23.476
2023-09-14,Holiday Extravaganza,Influencer,149280,9354,11975.88,615,81415.95,5.798
2023-08-30,Summer Promo,Social Media,56271,2513,8828.9,251,44524.36,4.043
2023-02-12,Black Friday,Search Ads,31795,1889,5252.97,66,6703.47,0.276
2023-01-20,Spring Launch,Email,91874,4103,10400.06,157,18150.35,0.745
2023-09-28,Holiday Extravaganza,Social Media,102034,1618,4666.86,151,25775.51,4.523
2023-03-16,Summer Promo,Influencer,123044,2070,5235.8,133,21292.07,3.067
2023-01-08,Spring Launch,Email,40347,1138,1883.86,65,5572.28,1.958
2023-12-17,Black Friday,Social Media,11471,268,821.4,13,1854.5,1.258
2023-08-26,Black Friday,Social Media,4459,104,49.08,11,1365.68,26.826
2023-12-10,Holiday Extravaganza,Search Ads,5086,92,73.45,4,252.17,2.433
2023-01-28,Summer Promo,Display,138746,6163,22398.15,438,65424.23,1.921
2023-08-27,Black Friday,Email,81431,2579,2009.18,167,12231.05,5.088
2023-12-27,Spring Launch,Email,60781,3637,8757.32,130,17108.9,0.954
2023-02-23,Back to School,Email,124387,3583,4760.0,292,29883.09,5.278
2023-03-24,Summer Promo,Influencer,14954,624,377.61,73,8543.32,21.625
2023-09-05,Summer Promo,Influencer,79951,2308,3147.66,129,20452.31,5.498
2023-12-04,Holiday Extravaganza,Search Ads,6154,192,141.39,9,862.06,5.097
2023-08-01,Back to School,Display,124923,4959,9213.59,387,58912.71,5.394
2023-12-08,Summer Promo,Search Ads,47168,3278,9417.42,156,26914.31,1.858
2023-01-01,Black Friday,Influencer,11485,453,1077.16,30,2343.4,1.176
2023-06-20,Back to School,Email,114680,3463,9397.69,333,49073.58,4.222
2023-07-02,Holiday Extravaganza,Email,51314,2713,1835.33,61,6886.14,2.752
2023-09-07,Back to School,Email,67757,3100,5273.17,72,11907.34,1.258
2023-07-22,Holiday Extravaganza,Search Ads,53915,758,1184.38,74,13031.62,10.003
2023-06-13,Black Friday,Email,86510,3305,8676.84,320,24494.97,1.823
2023-10-09,Holiday Extravaganza,Display,89140,4557,2834.49,525,43205.25,14.243
2023-11-26,Spring Launch,Display,112389,5352,13835.94,501,67054.4,3.846
2023-03-29,Spring Launch,Social Media,96619,5216,18203.22,448,76651.12,3.211
2023-01-27,Holiday Extravaganza,Email,94244,4390,10886.85,133,15916.11,0.462
2023-04-17,Black Friday,Social Media,9149,582,633.45,22,924.4,0.459
2023-10-27,Summer Promo,Email,11025,531,1735.06,60,6723.86,2.875
2023-10-20,Spring Launch,Email,37999,2804,6966.52,146,21103.98,2.029
2023-12-18,Spring Launch,Display,56691,4106,2172.64,146,14714.8,5.773
2023-02-27,Summer Promo,Influencer,106388,4720,11991.54,506,73425.49,5.123
2023-01-10,Summer Promo,Influencer,148308,7857,8278.18,893,157596.2,18.038
2023-02-01,Holiday Extravaganza,Display,111359,2631,8455.11,274,30926.81,2.658
2023-08-15,Spring Launch,Display,134670,4514,6943.63,230,25338.5,2.649
2023-06-18,Summer Promo,Social Media,110331,2324,3044.78,190,19149.2,5.289
2023-10-10,Back to School,Social Media,51096,3042,3506.16,138,8023.17,1.288
2023-11-02,Back to School,Search Ads,49020,1914,731.18,214,9807.62,12.413
2023-05-17,Holiday Extravaganza,Search Ads,27303,816,2428.14,94,9586.13,2.948
2023-06-25,Black Friday,Display,110593,8141,4186.87,915,149802.86,34.779
2023-07-30,Black Friday,Social Media,98783,6179,17699.37,169,26499.6,0.497
2023-10-23,Back to School,Email,41086,2454,6353.48,148,8552.58,0.346
2023-10-26,Spring Launch,Influencer,49294,958,3199.01,31,2753.45,-0.139
2023-07-10,Back to School,Email,116608,1637,2590.18,190,29291.64,10.309
2023-01-27,Black Friday,Email,126761,3470,6525.58,375,21093.16,2.232
2023-06-12,Black Friday,Email,31070,1087,1566.97,126,13941.01,7.897
2023-10-27,Spring Launch,Display,137719,6089,2602.72,227,17026.38,5.542
2023-08-22,Spring Launch,Influencer,127094,5640,14118.85,593,97975.54,5.939
2023-08-14,Spring Launch,Email,21934,1210,1294.62,113,7475.65,4.774
2023-01-04,Summer Promo,Display,92655,1353,3652.99,38,1638.94,-0.551
2023-05-16,Back to School,Search Ads,7495,462,392.87,14,2370.56,5.034
2023-11-26,Back to School,Search Ads,67375,1604,1309.52,51,4135.54,2.158
2023-04-03,Black Friday,Influencer,102757,1310,1131.97,146,11501.36,9.16
2023-03-06,Black Friday,Social Media,51484,3181,11333.21,250,32429.43,1.861
2023-02-13,Spring Launch,Display,69137,1867,3230.0,42,3575.38,0.107
2023-09-16,Summer Promo,Social Media,11760,185,425.38,11,1499.42,2.525
2023-09-02,Summer Promo,Search Ads,86799,6074,8406.7,380,50260.02,4.979
2023-03-11,Summer Promo,Email,108377,7610,5719.71,162,7570.08,0.324
2023-01-05,Holiday Extravaganza,Display,77041,5077,14747.62,604,59149.41,3.011
2023-11-10,Summer Promo,Influencer,9122,423,235.18,24,1969.88,7.376
2023-01-13,Black Friday,Email,106164,3063,6112.59,287,27003.83,3.418
2023-11-17,Holiday Extravaganza,Social Media,110590,4334,12182.89,280,16856.38,0.384
2023-05-27,Holiday Extravaganza,Display,64336,3236,7918.39,359,19678.59,1.485
2023-10-30,Black Friday,Influencer,24025,1453,2859.33,45,3540.73,0.238
2023-05-14,Holiday Extravaganza,Social Media,148109,3283,1257.48,314,11264.4,7.958
2023-02-25,Back to School,Display,138873,4961,2701.85,175,9417.73,2.486
2023-11-07,Holiday Extravaganza,Email,23604,761,915.63,41,6315.86,5.898
2023-04-21,Holiday Extravaganza,Display,38912,2552,8635.54,256,40279.52,3.664
2023-04-27,Summer Promo,Influencer,104977,6592,13788.62,268,12518.74,-0.092
2023-09-22,Black Friday,Email,25660,1028,1414.29,115,20407.85,13.43
2023-04-24,Black Friday,Influencer,17266,236,399.06,11,529.65,0.327
2023-09-20,Back to School,Influencer,51163,711,1824.07,53,9087.95,3.982
2023-01-22,Spring Launch,Email,38652,2030,2349.31,92,8038.43,2.422
2023-04-15,Back to School,Email,54101,2569,3657.35,146,26075.08,6.13
2023-06-30,Back to School,Email,145123,9984,15766.48,1028,78324.1,3.968
2023-01-18,Summer Promo,Influencer,68647,2116,5843.16,154,13350.16,1.285
2023-08-12,Black Friday,Search Ads,111445,8285,5770.43,372,39325.43,5.815
2023-12-15,Holiday Extravaganza,Influencer,101759,2408,6498.1,110,12401.12,0.908
2023-07-24,Spring Launch,Email,36306,1409,4517.51,91,5333.67,0.181
2023-06-06,Holiday Extravaganza,Social Media,57075,3225,4712.66,75,4594.78,-0.025
2023-09-02,Holiday Extravaganza,Search Ads,9561,485,1599.86,31,4904.14,2.065
2023-04-11,Black Friday,Social Media,36385,2106,1641.28,110,16414.44,9.001
2023-10-19,Holiday Extravaganza,Search Ads,28056,2006,3578.27,236,42132.13,10.774
2023-08-02,Summer Promo,Influencer,78897,3430,8593.8,74,5388.26,-0.373
2023-09-07,Spring Launch,Search Ads,40806,1266,2775.77,32,4568.8,0.646
2023-03-12,Back to School,Display,93452,5375,17260.25,526,20532.84,0.19
2023-06-30,Holiday Extravaganza,Influencer,6370,456,752.5,18,3006.13,2.995
2023-08-07,Black Friday,Email,20729,1438,4205.89,162,24546.56,4.836
2023-04-10,Black Friday,Social Media,133207,8952,32842.54,537,54807.91,0.669
2023-05-23,Summer Promo,Display,77436,1267,3606.84,48,8399.62,1.329
2023-11-21,Holiday Extravaganza,Email,20303,1165,3466.73,87,3757.71,0.084
2023-11-08,Back to School,Social Media,118114,7892,5991.12,649,50650.31,7.454
2023-10-18,Holiday Extravaganza,Influencer,56422,2648,7444.76,216,35480.97,3.766
2023-03-14,Summer Promo,Display,79818,2207,7478.32,49,2769.38,-0.63
2023-10-11,Back to School,Email,5736,309,183.74,32,5741.57,30.248
2023-01-01,Summer Promo,Display,135998,8552,5319.85,195,29379.16,4.523
2023-11-28,Holiday Extravaganza,Influencer,99498,4792,6340.43,241,42574.35,5.715
2023-12-20,Back to School,Influencer,57155,3141,10136.51,107,14380.42,0.419
2023-08-20,Summer Promo,Influencer,32720,1316,2547.37,92,11700.49,3.593
2023-11-07,Holiday Extravaganza,Influencer,119698,4730,11730.29,451,62615.91,4.338
2023-09-25,Black Friday,Influencer,4826,62,127.6,5,346.24,1.713
2023-03-09,Black Friday,Display,64031,4671,12243.05,510,29572.1,1.415
2023-01-12,Summer Promo,Display,113759,3935,13325.94,131,16075.94,0.206
2023-12-20,Back to School,Display,2594,168,474.53,17,2898.84,5.109
2023-04-16,Back to School,Influencer,1936,41,98.32,3,243.52,1.477
2023-01-19,Spring Launch,Display,135771,7236,15642.47,447,19451.79,0.244
2023-11-07,Black Friday,Influencer,58736,4172,2269.57,409,65098.69,27.683
2023-12-20,Back to School,Display,10259,178,243.98,4,550.49,1.256
2023-04-11,Black Friday,Email,93293,4130,11217.47,282,43188.71,2.85
2023-07-29,Spring Launch,Search Ads,41334,3061,10779.24,279,17423.94,0.616
2023-06-23,Black Friday,Social Media,55491,2341,2689.85,135,9217.96,2.427
2023-02-09,Summer Promo,Social Media,55815,2793,5033.88,224,14574.02,1.895
2023-11-14,Back to School,Search Ads,72704,3624,12334.25,245,36002.3,1.919
2023-03-13,Black Friday,Email,26810,551,475.92,29,2452.39,4.153
2023-04-27,Holiday Extravaganza,Social Media,123621,3402,1894.37,208,10399.68,4.49
2023-10-20,Holiday Extravaganza,Email,65050,3118,6635.52,320,21482.99,2.238
2023-11-21,Back to School,Influencer,30865,1473,2058.44,57,8280.04,3.022
2023-07-02,Holiday Extravaganza,Social Media,21107,1367,3639.73,113,9549.71,1.624
2023-05-30,Summer Promo,Social Media,40255,2188,3842.33,154,18717.97,3.872
2023-07-28,Black Friday,Search Ads,36965,802,2206.62,46,4968.78,1.252
2023-04-05,Spring Launch,Search Ads,35521,2432,4243.65,73,7047.06,0.661
2023-10-28,Holiday Extravaganza,Email,50966,2473,6365.24,283,35030.74,4.503
2023-10-10,Spring Launch,Display,56821,1578,2158.6,72,7420.36,2.438
2023-07-01,Summer Promo,Social Media,116878,6771,3944.9,603,98549.79,23.982
2023-05-04,Summer Promo,Influencer,85538,4154,6336.08,180,30727.21,3.85
2023-09-11,Spring Launch,Search Ads,145820,9526,5320.95,895,114143.12,20.452
2023-10-14,Holiday Extravaganza,Social Media,114594,6539,23654.16,364,15266.84,-0.355
2023-05-23,Back to School,Email,55323,3121,11457.93,115,19569.77,0.708
2023-08-30,Holiday Extravaganza,Display,133005,8836,10329.37,683,56821.0,4.501
2023-10-11,Holiday Extravaganza,Email,140049,5309,16734.75,139,9261.18,-0.447
2023-06-08,Holiday Extravaganza,Search Ads,103362,3394,9922.78,388,44394.04,3.474
2023-05-15,Back to School,Influencer,108466,2972,11112.39,109,8754.55,-0.212
2023-09-24,Summer Promo,Influencer,23093,1431,3829.45,149,10490.73,1.739
2023-12-09,Black Friday,Influencer,136447,2390,3402.92,231,40095.92,10.783
2023-11-12,Summer Promo,Influencer,83369,2332,2712.34,55,5258.32,0.939
2023-06-10,Summer Promo,Influencer,22651,1577,1397.72,179,7073.38,4.061
2023-12-18,Spring Launch,Email,113241,4319,2571.68,509,56723.48,21.057
2023-09-04,Back to School,Social Media,58244,1389,3298.72,125,12809.84,2.883
2023-10-27,Spring Launch,Search Ads,60884,999,3091.89,69,11079.17,2.583
2023-02-26,Summer Promo,Email,126973,7263,20464.9,678,98737.26,3.825
2023-03-12,Black Friday,Display,61756,1666,1886.26,120,12272.95,5.506
2023-09-11,Spring Launch,Display,35974,2446,2060.16,241,21694.07,9.53
2023-08-13,Spring Launch,Email,10342,181,282.9,3,293.43,0.037
2023-07-24,Black Friday,Social Media,90983,2099,6790.96,206,11093.21,0.634
2023-03-08,Spring Launch,Email,74026,2645,8233.35,133,6925.16,-0.159
2023-11-07,Back to School,Search Ads,65289,1028,3893.68,114,5747.14,0.476
2023-10-30,Holiday Extravaganza,Search Ads,141249,3638,4192.56,134,19162.24,3.571
2023-12-04,Black Friday,Influencer,108429,6630,10700.62,454,60458.06,4.65
2023-06-03,Black Friday,Social Media,61235,2453,1314.79,150,6175.17,3.697
2023-02-14,Spring Launch,Display,56268,3681,4123.83,75,9640.06,1.338
2023-07-16,Summer Promo,Search Ads,110728,3021,1960.58,246,22504.39,10.478
2023-06-07,Summer Promo,Influencer,28999,1542,5832.26,180,19071.96,2.27
2023-07-05,Spring Launch,Social Media,58979,1927,4006.13,91,7113.49,0.776
2023-08-27,Back to School,Email,29927,685,1582.61,26,3458.88,1.186
2023-03-08,Spring Launch,Email,106503,4877,16577.73,211,26191.71,0.58
2023-03-08,Spring Launch,Influencer,139534,3671,13459.49,312,51451.67,2.823
2023-07-12,Black Friday,Search Ads,99292,1931,3613.28,135,15515.35,3.294
2023-05-10,Spring Launch,Email,48200,2740,6970.94,72,9913.38,0.422
2023-08-31,Back to School,Social Media,119306,5530,16368.55,479,82694.96,4.052
2023-09-07,Black Friday,Search Ads,90944,6030,21624.67,349,13532.84,-0.374
2023-09-18,Summer Promo,Search Ads,59494,985,3121.28,83,12083.82,2.871
2023-01-23,Spring Launch,Search Ads,84386,2254,7215.86,131,12770.42,0.77
2023-02-01,Black Friday,Email,111101,7465,7359.73,365,27062.92,2.677
2023-03-30,Summer Promo,Display,98551,3620,9917.34,327,27960.2,1.819
2023-11-29,Black Friday,Search Ads,32004,2334,6530.83,250,43246.15,5.622
2023-01-18,Back to School,Social Media,120779,7961,7003.64,505,60342.6,7.616
2023-02-09,Holiday Extravaganza,Search Ads,46717,2040,4382.84,55,8998.87,1.053
2023-01-09,Back to School,Influencer,84941,1380,2118.7,28,4264.17,1.013
2023-10-04,Black Friday,Influencer,143367,1756,4944.64,110,5348.97,0.082
2023-11-12,Back to School,Search Ads,58115,1192,672.99,67,4339.11,5.448
2023-07-18,Summer Promo,Social Media,6669,236,579.92,8,629.16,0.085
2023-04-16,Back to School,Influencer,41981,1641,3141.35,36,1453.5,-0.537
2023-06-17,Spring Launch,Influencer,101698,1362,1269.87,120,11488.15,8.047
2023-08-22,Black Friday,Social Media,123627,1624,4783.38,157,7545.88,0.578
2023-07-16,Summer Promo,Search Ads,35733,860,2893.87,24,3787.59,0.309
2023-02-17,Spring Launch,Display,144612,8646,12455.76,609,107532.47,7.633
2023-05-23,Spring Launch,Search Ads,80720,5996,13111.03,520,55416.12,3.227
2023-09-07,Summer Promo,Search Ads,103944,6390,23836.83,593,58191.91,1.441
2023-02-20,Holiday Extravaganza,Search Ads,28208,890,3143.94,70,6061.86,0.928
2023-02-05,Back to School,Email,69944,1765,5650.06,137,17697.81,2.132
2023-03-10,Summer Promo,Search Ads,98830,5549,9696.36,591,39891.32,3.114
2023-08-11,Black Friday,Display,26108,1672,3528.42,49,6779.15,0.921
2023-12-13,Back to School,Display,5459,189,231.48,17,2198.13,8.496
2023-03-14,Black Friday,Social Media,56229,1492,3247.28,158,5840.25,0.799
2023-01-29,Spring Launch,Email,131300,6199,2551.88,134,5041.7,0.976
2023-02-09,Spring Launch,Display,116445,1425,4530.16,115,9947.49,1.196
2023-01-27,Spring Launch,Social Media,102112,4199,6608.56,305,39208.44,4.933
2023-06-20,Back to School,Social Media,41841,891,3135.64,60,10571.64,2.371
2023-10-24,Back to School,Influencer,4505,67,43.74,6,733.59,15.772
2023-12-02,Holiday Extravaganza,Email,97348,5855,4594.64,428,23949.9,4.213
2023-02-02,Holiday Extravaganza,Social Media,95081,7046,17048.12,162,18257.15,0.071
2023-05-13,Summer Promo,Social Media,46424,3098,6098.16,68,3644.37,-0.402
2023-06-08,Black Friday,Display,65223,4294,14533.56,210,32589.82,1.242
2023-03-21,Holiday Extravaganza,Display,95897,1523,3340.35,87,11434.96,2.423
2023-05-21,Black Friday,Search Ads,105863,5422,6396.38,238,29814.43,3.661
2023-04-26,Back to School,Influencer,104376,7648,3014.69,571,20222.2,5.708
2023-07-12,Holiday Extravaganza,Influencer,27322,1641,2882.5,49,6993.14,1.426
2023-01-24,Back to School,Display,143130,6908,14984.8,284,36291.5,1.422
2023-12-22,Back to School,Search Ads,132240,6152,21900.76,169,23405.95,0.069
2023-04-28,Black Friday,Display,4069,250,276.86,9,630.43,1.277
2023-10-17,Summer Promo,Email,71122,1049,3857.72,87,12061.77,2.127
2023-11-13,Back to School,Display,70798,869,2176.11,70,2498.26,0.148
2023-05-02,Summer Promo,Social Media,94718,5572,17625.72,211,9327.54,-0.471
2023-10-30,Holiday Extravaganza,Email,35621,1096,2379.95,86,9142.33,2.841
2023-09-29,Back to School,Search Ads,58819,1763,3055.61,166,28133.78,8.207
2023-04-13,Holiday Extravaganza,Social Media,62608,2114,7987.55,237,21506.06,1.692
2023-04-01,Black Friday,Display,69282,2582,8888.37,171,7041.57,-0.208
2023-08-28,Holiday Extravaganza,Display,108176,7273,10410.9,445,64188.91,5.166
2023-03-15,Black Friday,Search Ads,61075,2570,7308.67,263,44697.8,5.116
2023-10-26,Summer Promo,Social Media,28544,478,1549.65,19,939.48,-0.394
2023-10-20,Summer Promo,Display,100927,2365,6662.56,248,28635.43,3.298
2023-12-16,Spring Launch,Influencer,12268,827,767.16,70,8662.24,10.291
2023-03-18,Black Friday,Search Ads,137014,5342,13025.89,464,82646.67,5.345
2023-10-23,Back to School,Social Media,66095,4215,14805.32,275,12579.2,-0.15
