Order ID,Order Date,Customer,Segment,Category,Sub-Category,Product,Region,State,Sales,Quantity,Discount,Profit
CA-2022-849979,2023-03-10,Cust-0387,Consumer,Furniture,Furnishings,Furnishings Pro Series 79,South,Virginia,477.57,1,0.0,178.55
CA-2024-722665,2023-10-16,Cust-0088,Consumer,Technology,Phones,Phones Pro Series 82,West,Oregon,10170.1,7,0.0,3549.95
CA-2022-111060,2022-04-11,Cust-0265,Consumer,Technology,Machines,Machines Pro Series 96,West,Arizona,10604.21,10,0.0,4235.59
CA-2023-209627,2022-10-30,Cust-0426,Home Office,Office Supplies,Binders,Binders Pro Series 54,East,New York,1078.47,5,0.2,129.72
CA-2023-599292,2022-04-10,Cust-0449,Corporate,Technology,Phones,Phones Pro Series 24,South,Georgia,1285.84,1,0.1,307.68
CA-2022-876459,2022-09-07,Cust-0529,Consumer,Furniture,Furnishings,Furnishings Pro Series 39,West,Oregon,2683.87,7,0.0,843.61
CA-2023-130610,2024-01-26,Cust-0629,Home Office,Technology,Accessories,Accessories Pro Series 36,South,Virginia,5741.51,5,0.2,32.39
CA-2022-938338,2024-06-11,Cust-0550,Consumer,Furniture,Bookcases,Bookcases Pro Series 95,Central,Texas,2589.71,8,0.1,567.78
CA-2024-511612,2023-08-25,Cust-0117,Consumer,Office Supplies,Storage,Storage Pro Series 88,South,North Carolina,645.8,10,0.0,115.9
CA-2023-222629,2022-07-07,Cust-0383,Corporate,Furniture,Furnishings,Furnishings Pro Series 64,South,Virginia,899.11,3,0.1,269.54
CA-2022-681868,2022-06-20,Cust-0502,Consumer,Office Supplies,Envelopes,Envelopes Pro Series 16,West,Oregon,3430.97,6,0.0,682.02
CA-2023-688861,2023-06-02,Cust-0669,Consumer,Office Supplies,Art,Art Pro Series 72,South,Virginia,190.09,3,0.0,64.68
CA-2023-134283,2022-10-09,Cust-0231,Corporate,Furniture,Furnishings,Furnishings Pro Series 80,West,Arizona,731.06,9,0.0,251.32
CA-2023-668373,2024-04-22,Cust-0775,Consumer,Office Supplies,Paper,Paper Pro Series 93,South,North Carolina,756.64,4,0.5,-104.09
CA-2023-956401,2022-03-31,Cust-0450,Home Office,Technology,Copiers,Copiers Pro Series 88,East,Pennsylvania,2209.86,7,0.0,445.63
CA-2022-944565,2022-03-02,Cust-0584,Consumer,Technology,Copiers,Copiers Pro Series 47,Central,Texas,4596.27,10,0.3,718.73
CA-2024-954779,2022-04-08,Cust-0139,Home Office,Office Supplies,Binders,Binders Pro Series 99,South,Florida,483.18,3,0.2,95.24
CA-2024-511776,2023-05-17,Cust-0146,Corporate,Technology,Phones,Phones Pro Series 91,Central,Wisconsin,1304.1,2,0.2,213.45
CA-2023-576782,2023-05-15,Cust-0336,Corporate,Furniture,Bookcases,Bookcases Pro Series 18,East,New Jersey,2228.97,9,0.5,-97.6
CA-2023-381581,2022-11-27,Cust-0291,Consumer,Office Supplies,Paper,Paper Pro Series 15,West,Arizona,762.63,2,0.2,-4.52
CA-2022-562721,2023-04-13,Cust-0001,Home Office,Office Supplies,Binders,Binders Pro Series 93,South,North Carolina,540.01,5,0.3,-11.61
CA-2024-477943,2022-09-14,Cust-0085,Consumer,Technology,Copiers,Copiers Pro Series 99,West,California,2758.03,4,0.0,479.33
CA-2022-599968,2022-03-21,Cust-0136,Corporate,Technology,Copiers,Copiers Pro Series 25,South,Florida,7458.67,7,0.0,1545.71
CA-2022-866260,2024-04-05,Cust-0105,Consumer,Technology,Accessories,Accessories Pro Series 92,Central,Michigan,531.43,3,0.1,118.29
CA-2022-561477,2022-12-26,Cust-0740,Consumer,Furniture,Furnishings,Furnishings Pro Series 37,West,Arizona,1079.01,2,0.0,195.07
CA-2024-502686,2022-12-26,Cust-0440,Consumer,Technology,Phones,Phones Pro Series 41,West,Washington,8400.77,9,0.2,514.38
CA-2024-128127,2024-05-18,Cust-0675,Home Office,Office Supplies,Storage,Storage Pro Series 92,West,Washington,473.52,1,0.2,23.6
CA-2023-218220,2022-09-04,Cust-0512,Corporate,Office Supplies,Storage,Storage Pro Series 26,East,New York,3630.03,7,0.1,585.72
CA-2024-281162,2024-02-21,Cust-0483,Home Office,Furniture,Chairs,Chairs Pro Series 43,East,New York,153.19,4,0.0,53.21
CA-2024-400404,2023-10-06,Cust-0730,Corporate,Office Supplies,Paper,Paper Pro Series 91,South,Virginia,2965.76,9,0.0,506.85
CA-2022-636141,2022-07-28,Cust-0160,Corporate,Technology,Machines,Machines Pro Series 40,South,Florida,427.16,1,0.3,-26.06
CA-2024-738407,2022-02-26,Cust-0317,Corporate,Technology,Accessories,Accessories Pro Series 99,West,California,312.64,1,0.5,-37.28
CA-2024-371840,2022-06-20,Cust-0381,Consumer,Office Supplies,Paper,Paper Pro Series 52,Central,Illinois,1218.76,7,0.0,399.85
CA-2024-758015,2022-03-20,Cust-0509,Consumer,Furniture,Tables,Tables Pro Series 57,Central,Illinois,492.73,3,0.0,144.61
CA-2024-220936,2022-08-22,Cust-0759,Corporate,Technology,Machines,Machines Pro Series 56,East,New York,9707.05,7,0.0,3786.58
CA-2022-679720,2024-04-02,Cust-0732,Corporate,Technology,Machines,Machines Pro Series 50,South,North Carolina,6264.58,5,0.1,625.52
CA-2024-155230,2022-07-03,Cust-0229,Home Office,Technology,Machines,Machines Pro Series 46,East,New Jersey,2723.84,5,0.1,196.1
CA-2022-405759,2023-08-01,Cust-0312,Corporate,Technology,Machines,Machines Pro Series 35,West,Arizona,10438.96,9,0.0,1582.49
CA-2023-125071,2022-08-27,Cust-0555,Consumer,Technology,Machines,Machines Pro Series 49,East,Massachusetts,742.75,2,0.5,-107.73
CA-2022-249289,2023-12-30,Cust-0287,Consumer,Office Supplies,Storage,Storage Pro Series 68,West,Arizona,709.5,2,0.1,162.69
CA-2023-178465,2023-08-30,Cust-0582,Consumer,Technology,Copiers,Copiers Pro Series 60,West,Washington,3189.85,6,0.0,538.04
CA-2022-242723,2024-03-09,Cust-0789,Corporate,Technology,Machines,Machines Pro Series 50,West,California,1760.12,7,0.0,602.99
CA-2023-423284,2023-04-20,Cust-0272,Home Office,Office Supplies,Storage,Storage Pro Series 99,East,Pennsylvania,385.93,10,0.2,27.77
CA-2022-845702,2022-09-12,Cust-0365,Consumer,Technology,Accessories,Accessories Pro Series 13,East,Massachusetts,9054.74,7,0.1,1879.13
CA-2022-584487,2022-04-15,Cust-0144,Consumer,Technology,Machines,Machines Pro Series 57,East,Pennsylvania,1813.8,2,0.0,640.61
CA-2022-167603,2022-07-22,Cust-0662,Consumer,Office Supplies,Storage,Storage Pro Series 25,West,California,566.23,1,0.0,215.75
CA-2023-961599,2024-01-12,Cust-0405,Consumer,Technology,Accessories,Accessories Pro Series 33,South,Virginia,2386.97,5,0.3,-194.15
CA-2024-746947,2022-09-09,Cust-0663,Consumer,Technology,Copiers,Copiers Pro Series 59,South,Virginia,2025.94,3,0.1,545.58
CA-2022-761393,2024-04-01,Cust-0557,Corporate,Furniture,Furnishings,Furnishings Pro Series 54,South,Georgia,3089.0,10,0.0,602.21
CA-2023-726121,2022-08-13,Cust-0031,Home Office,Office Supplies,Art,Art Pro Series 77,Central,Illinois,2781.62,6,0.5,-18.09
CA-2022-359896,2023-11-04,Cust-0247,Consumer,Furniture,Furnishings,Furnishings Pro Series 55,East,Pennsylvania,354.06,3,0.1,96.15
CA-2024-476211,2023-08-29,Cust-0029,Corporate,Furniture,Tables,Tables Pro Series 73,Central,Texas,1762.16,9,0.0,304.09
CA-2022-730889,2022-08-13,Cust-0021,Corporate,Office Supplies,Binders,Binders Pro Series 26,East,Massachusetts,2606.45,6,0.3,315.57
CA-2023-162448,2022-01-23,Cust-0152,Corporate,Office Supplies,Storage,Storage Pro Series 19,West,California,2562.93,6,0.1,554.89
CA-2023-416423,2022-11-27,Cust-0140,Home Office,Furniture,Tables,Tables Pro Series 81,South,Virginia,4753.9,10,0.0,1413.04
CA-2022-496764,2022-11-11,Cust-0752,Corporate,Office Supplies,Envelopes,Envelopes Pro Series 60,West,Washington,339.44,10,0.1,101.92
CA-2024-331625,2023-10-17,Cust-0580,Consumer,Technology,Phones,Phones Pro Series 40,South,North Carolina,8849.87,6,0.0,3286.22
CA-2022-961574,2023-12-27,Cust-0687,Corporate,Technology,Accessories,Accessories Pro Series 41,Central,Wisconsin,1155.37,2,0.2,196.53
CA-2022-504684,2023-03-25,Cust-0751,Consumer,Furniture,Furnishings,Furnishings Pro Series 54,West,Arizona,2111.2,9,,395.18
CA-2024-782591,2024-02-16,Cust-0704,Consumer,Office Supplies,Paper,Paper Pro Series 47,South,Florida,201.45,1,0.5,-46.63
CA-2022-493696,2022-06-14,Cust-0750,Consumer,Furniture,Furnishings,Furnishings Pro Series 13,East,Massachusetts,3964.3,7,0.0,1476.46
CA-2022-156157,2022-04-14,Cust-0340,Consumer,Furniture,Bookcases,Bookcases Pro Series 94,West,Arizona,944.9,5,0.0,234.55
CA-2024-980651,2023-05-18,Cust-0158,Consumer,Technology,Machines,Machines Pro Series 35,East,New Jersey,233.09,2,0.0,51.97
CA-2022-596574,2024-05-14,Cust-0119,Consumer,Furniture,Bookcases,Bookcases Pro Series 21,South,Virginia,2175.33,9,0.0,533.74
CA-2022-567429,2022-02-15,Cust-0270,Consumer,Office Supplies,Envelopes,Envelopes Pro Series 17,Central,Texas,1365.17,3,0.1,124.81
CA-2023-947438,2023-07-09,Cust-0424,Home Office,Office Supplies,Envelopes,Envelopes Pro Series 63,West,California,3752.41,9,0.3,199.55
CA-2022-599397,2022-11-03,Cust-0081,Consumer,Technology,Machines,Machines Pro Series 32,East,Pennsylvania,4381.42,3,0.2,94.4
CA-2023-182175,2023-12-01,Cust-0446,Consumer,Technology,Phones,Phones Pro Series 21,West,Oregon,6090.26,7,0.1,1730.58
CA-2024-580412,2024-06-13,Cust-0013,Corporate,Furniture,Tables,Tables Pro Series 82,South,Florida,3558.66,10,0.5,-800.52
CA-2022-690016,2024-03-09,Cust-0104,Corporate,Technology,Machines,Machines Pro Series 83,Central,Wisconsin,7517.26,10,0.0,1884.9
CA-2024-738221,2023-11-29,Cust-0711,Consumer,Furniture,Chairs,Chairs Pro Series 70,South,Georgia,2698.82,5,0.0,956.32
CA-2023-426053,2022-10-15,Cust-0504,Home Office,Technology,Machines,Machines Pro Series 51,East,Pennsylvania,5574.48,5,0.1,514.65
CA-2023-321659,2024-04-23,Cust-0417,Corporate,Furniture,Tables,Tables Pro Series 18,Central,Illinois,2150.49,5,0.0,742.2
CA-2024-696296,2022-01-30,Cust-0178,Consumer,Technology,Machines,Machines Pro Series 16,West,California,6483.48,6,0.0,2307.32
CA-2024-516224,2023-10-13,Cust-0127,Corporate,Furniture,Furnishings,Furnishings Pro Series 32,West,Oregon,2866.6,8,0.0,547.17
CA-2023-885342,2024-04-30,Cust-0706,Consumer,Technology,Accessories,Accessories Pro Series 38,East,New Jersey,4169.31,4,0.0,1052.24
CA-2022-918207,2024-02-25,Cust-0699,Consumer,Furniture,Chairs,Chairs Pro Series 38,West,Washington,1854.41,5,0.3,163.53
CA-2024-773962,2022-10-09,Cust-0434,Home Office,Technology,Machines,Machines Pro Series 48,Central,Wisconsin,11254.69,9,0.0,1976.08
CA-2024-794530,2024-05-13,Cust-0384,Corporate,Furniture,Furnishings,Furnishings Pro Series 18,Central,Michigan,3559.15,6,0.1,1015.68
CA-2023-787991,2023-12-30,Cust-0668,Consumer,Office Supplies,Envelopes,Envelopes Pro Series 61,West,Washington,2479.45,6,0.2,381.46
CA-2023-372028,2023-03-05,Cust-0415,Consumer,Technology,Accessories,Accessories Pro Series 97,East,Pennsylvania,8877.65,9,0.0,3419.38
CA-2023-631958,2022-11-04,Cust-0175,Home Office,Technology,Accessories,Accessories Pro Series 43,West,Oregon,10470.09,9,0.0,3349.68
CA-2023-786224,2022-04-02,Cust-0228,Consumer,Office Supplies,Storage,Storage Pro Series 57,Central,Wisconsin,1787.79,5,0.0,320.81
CA-2022-765213,2023-08-21,Cust-0595,Home Office,Office Supplies,Envelopes,Envelopes Pro Series 25,East,New Jersey,2274.69,7,0.0,836.43
CA-2022-244037,2022-07-25,Cust-0351,Consumer,Technology,Accessories,Accessories Pro Series 20,South,North Carolina,4418.67,8,0.5,-758.45
CA-2022-104942,2023-04-08,Cust-0281,Consumer,Furniture,Chairs,Chairs Pro Series 26,West,Washington,2687.21,10,0.0,691.3
CA-2023-501936,2022-01-05,Cust-0039,Corporate,Office Supplies,Envelopes,Envelopes Pro Series 34,Central,Illinois,410.9,1,0.1,54.32
CA-2024-461076,2022-11-16,Cust-0133,Consumer,Technology,Phones,Phones Pro Series 48,Central,Texas,3637.08,5,0.1,731.16
CA-2023-820141,2022-05-18,Cust-0351,Home Office,Office Supplies,Binders,Binders Pro Series 61,South,Georgia,148.62,1,0.2,3.39
CA-2024-122977,2023-08-27,Cust-0517,Consumer,Technology,Copiers,Copiers Pro Series 78,Central,Illinois,1489.93,10,0.5,-125.91
CA-2024-976735,2022-01-21,Cust-0050,Corporate,Technology,Copiers,Copiers Pro Series 70,South,Virginia,1115.41,3,0.1,80.67
CA-2023-793805,2022-04-14,Cust-0679,Corporate,Office Supplies,Paper,Paper Pro Series 75,West,Arizona,838.75,10,0.0,148.09
CA-2022-738584,2022-07-24,Cust-0797,Consumer,Office Supplies,Storage,Storage Pro Series 30,West,Oregon,335.66,1,0.3,27.54
CA-2023-446663,2022-08-29,Cust-0003,Consumer,Office Supplies,Art,Art Pro Series 29,East,New York,942.05,2,0.0,311.72
CA-2023-775636,2022-08-25,Cust-0468,Home Office,Furniture,Chairs,Chairs Pro Series 32,Central,Michigan,513.57,1,0.0,163.93
CA-2023-874415,2022-04-29,Cust-0098,Home Office,Office Supplies,Binders,Binders Pro Series 52,East,New York,3229.79,6,0.5,-590.8
CA-2024-197466,2023-01-17,Cust-0351,Consumer,Office Supplies,Storage,Storage Pro Series 59,South,Virginia,3863.53,8,0.1,1040.17
CA-2022-238948,2023-12-14,Cust-0744,Consumer,Furniture,Furnishings,Furnishings Pro Series 82,West,California,968.3,8,0.0,232.05
CA-2022-817712,2024-06-20,Cust-0745,Home Office,Office Supplies,Paper,Paper Pro Series 62,West,Arizona,335.15,8,0.0,76.6
CA-2024-810859,2023-06-22,Cust-0786,Corporate,Furniture,Chairs,Chairs Pro Series 65,West,Oregon,1187.72,4,0.1,273.59
CA-2022-979789,2024-04-26,Cust-0572,Home Office,Furniture,Tables,Tables Pro Series 74,East,New York,4106.76,8,0.3,-292.75
CA-2023-436208,2022-09-04,Cust-0339,Home Office,Furniture,Furnishings,Furnishings Pro Series 61,East,Pennsylvania,244.46,4,0.0,71.69
CA-2022-998198,2023-05-26,Cust-0458,Consumer,Technology,Machines,Machines Pro Series 14,South,Florida,7737.48,9,0.2,1454.23
CA-2024-768507,2022-11-08,Cust-0521,Corporate,Technology,Phones,Phones Pro Series 38,South,Georgia,4411.21,8,0.2,617.52
CA-2024-789089,2023-01-08,Cust-0734,Consumer,Technology,Copiers,Copiers Pro Series 91,East,Pennsylvania,4288.6,5,0.0,757.28
CA-2022-616342,2022-05-24,Cust-0735,Corporate,Technology,Accessories,Accessories Pro Series 34,South,Florida,2801.81,2,0.0,740.41
CA-2022-851606,2022-12-13,Cust-0111,Corporate,Office Supplies,Art,Art Pro Series 68,East,New York,5743.71,10,0.0,1577.84
CA-2024-871976,2022-02-19,Cust-0567,Home Office,Furniture,Tables,Tables Pro Series 26,South,North Carolina,483.26,2,0.1,140.47
CA-2024-503348,2023-03-05,Cust-0624,Home Office,Technology,Copiers,Copiers Pro Series 47,West,Oregon,9782.49,8,0.0,2940.92
CA-2024-637179,2022-11-03,Cust-0719,Corporate,Technology,Copiers,Copiers Pro Series 97,Central,Texas,8328.55,6,0.0,2728.43
CA-2022-628370,2023-07-10,Cust-0711,Corporate,Furniture,Furnishings,Furnishings Pro Series 96,East,Massachusetts,1640.41,9,0.2,315.08
CA-2024-211642,2022-01-26,Cust-0391,,Technology,Accessories,Accessories Pro Series 46,East,Pennsylvania,1439.64,5,0.0,498.24
CA-2022-890200,2023-07-09,Cust-0034,Consumer,Furniture,Tables,Tables Pro Series 92,South,Florida,2182.49,9,0.1,587.54
CA-2024-401610,2023-12-11,Cust-0681,Consumer,Furniture,Bookcases,Bookcases Pro Series 80,South,Virginia,22.58,1,0.0,6.89
CA-2023-970300,2022-08-19,Cust-0649,Corporate,Office Supplies,Binders,Binders Pro Series 47,Central,Texas,950.35,8,0.1,110.95
CA-2022-870786,2023-06-11,Cust-0123,Consumer,Furniture,Tables,Tables Pro Series 30,South,Georgia,5099.18,10,0.0,1359.35
CA-2022-141880,2022-06-07,Cust-0331,Corporate,Office Supplies,Envelopes,Envelopes Pro Series 55,Central,Wisconsin,947.32,2,0.0,194.19
CA-2022-645895,2022-03-11,Cust-0518,Consumer,Technology,Accessories,Accessories Pro Series 94,South,Florida,3300.69,6,0.0,1279.27
CA-2024-656268,2023-05-02,Cust-0575,Home Office,Furniture,Furnishings,Furnishings Pro Series 40,East,New York,5523.85,10,,883.65
CA-2023-499898,2024-03-26,Cust-0117,Consumer,Office Supplies,Storage,Storage Pro Series 75,Central,Illinois,2480.86,9,0.0,929.26
CA-2022-435872,2023-06-11,Cust-0085,Home Office,Furniture,Tables,Tables Pro Series 95,West,California,2083.99,4,0.0,366.74
CA-2024-969005,2023-12-21,Cust-0760,Corporate,Technology,Copiers,Copiers Pro Series 14,East,Pennsylvania,368.02,2,0.0,78.38
CA-2022-702891,2024-04-21,Cust-0234,Home Office,Furniture,Furnishings,Furnishings Pro Series 65,South,Virginia,149.29,6,0.1,30.41
CA-2024-855274,2023-09-26,Cust-0065,Corporate,Technology,Phones,Phones Pro Series 47,East,New York,4706.62,5,0.0,1796.39
CA-2023-514306,2024-04-21,Cust-0677,Consumer,Technology,Machines,Machines Pro Series 79,West,Washington,7216.95,5,0.0,2304.53
CA-2024-779414,2023-01-18,Cust-0012,Corporate,Technology,Machines,Machines Pro Series 78,,California,12822.4,9,0.0,4322.1
CA-2024-460554,2022-08-05,Cust-0423,Home Office,Technology,Copiers,Copiers Pro Series 34,West,Washington,675.06,2,0.2,137.08
CA-2024-583671,2023-10-23,Cust-0563,Consumer,Technology,Machines,Machines Pro Series 52,East,Massachusetts,1572.39,6,0.1,149.39
CA-2024-173199,2022-07-18,Cust-0326,Consumer,Furniture,Tables,Tables Pro Series 82,Central,Michigan,2282.29,10,0.0,586.72
CA-2022-428429,2022-09-10,Cust-0227,Corporate,Office Supplies,Binders,Binders Pro Series 96,South,Georgia,3171.38,6,0.0,760.13
CA-2023-610626,2023-07-19,Cust-0112,Consumer,Office Supplies,Binders,Binders Pro Series 78,East,Massachusetts,675.97,4,0.3,-47.92
CA-2022-119535,2024-05-19,Cust-0520,Corporate,Office Supplies,Envelopes,Envelopes Pro Series 43,South,North Carolina,4841.84,9,0.1,1130.46
CA-2022-483588,2023-02-06,Cust-0229,Home Office,Furniture,Chairs,Chairs Pro Series 60,Central,Texas,1852.61,6,0.1,522.43
CA-2024-817395,2022-06-19,Cust-0776,Corporate,Technology,Accessories,Accessories Pro Series 71,South,North Carolina,824.38,6,0.2,39.52
CA-2023-487380,2022-08-28,Cust-0044,Corporate,Furniture,Furnishings,Furnishings Pro Series 15,Central,Wisconsin,588.65,1,0.0,191.86
CA-2024-764343,2024-04-29,Cust-0281,Home Office,Technology,Machines,Machines Pro Series 56,Central,Texas,10077.38,10,0.2,1200.88
CA-2023-333726,2023-06-13,Cust-0416,Consumer,Office Supplies,Envelopes,Envelopes Pro Series 10,Central,Wisconsin,4778.91,9,0.0,991.61
CA-2024-774734,2022-10-15,Cust-0217,Consumer,Furniture,Chairs,Chairs Pro Series 94,West,Oregon,1030.2,4,0.0,183.72
CA-2024-602073,2023-05-06,Cust-0216,Corporate,Technology,Accessories,Accessories Pro Series 83,South,Florida,3088.03,10,0.1,246.42
CA-2024-253999,2022-02-27,Cust-0171,Consumer,Furniture,Chairs,Chairs Pro Series 94,West,Arizona,2845.72,5,0.0,858.36
CA-2023-605065,2022-06-24,Cust-0225,Home Office,Furniture,Bookcases,Bookcases Pro Series 31,West,Washington,3327.46,6,0.1,290.19
CA-2023-504186,2022-05-16,Cust-0112,Consumer,Furniture,Tables,Tables Pro Series 70,South,North Carolina,3658.91,10,0.3,156.81
CA-2022-197716,2023-05-09,Cust-0676,Consumer,Furniture,Bookcases,Bookcases Pro Series 15,East,New Jersey,2393.45,9,0.3,73.07
CA-2023-467544,2023-08-27,Cust-0760,Home Office,Technology,Machines,Machines Pro Series 39,East,New Jersey,964.48,2,0.3,11.73
CA-2022-105735,2023-12-28,Cust-0762,Corporate,Technology,Accessories,Accessories Pro Series 98,East,New York,3963.36,6,0.0,1016.67
CA-2024-365953,2022-09-25,Cust-0549,Consumer,Office Supplies,Art,Art Pro Series 36,Central,Michigan,2365.87,7,0.1,271.32
CA-2024-681866,2023-05-11,Cust-0260,Home Office,Office Supplies,Paper,Paper Pro Series 39,Central,Wisconsin,3784.95,8,0.3,-245.76
CA-2024-520018,2024-03-15,Cust-0347,Home Office,Technology,Phones,Phones Pro Series 21,East,Pennsylvania,2249.31,3,0.1,207.02
CA-2023-332542,2023-01-15,Cust-0082,Corporate,Furniture,Bookcases,Bookcases Pro Series 86,South,Virginia,568.24,1,0.2,85.28
CA-2023-111230,2022-07-26,Cust-0673,Home Office,Technology,Accessories,Accessories Pro Series 88,Central,Texas,3111.34,3,0.0,976.2
CA-2022-191061,2022-10-10,Cust-0799,Consumer,Furniture,Chairs,Chairs Pro Series 18,South,Virginia,673.02,2,0.2,87.34
CA-2024-465004,2022-12-22,Cust-0284,Consumer,Office Supplies,Envelopes,Envelopes Pro Series 10,West,Arizona,586.98,5,0.1,123.06
CA-2024-408545,2022-12-15,Cust-0120,Home Office,Furniture,Furnishings,Furnishings Pro Series 82,Central,Michigan,3723.45,8,0.2,857.55
CA-2023-814703,2023-04-17,Cust-0601,Home Office,Technology,Machines,Machines Pro Series 91,South,Florida,4164.87,4,0.0,953.47
CA-2023-641593,2023-07-03,Cust-0010,Corporate,Technology,Machines,Machines Pro Series 96,Central,Texas,1127.77,6,0.3,32.86
CA-2023-329183,2023-08-11,Cust-0276,Consumer,Office Supplies,Binders,Binders Pro Series 40,West,Arizona,679.83,5,0.0,144.41
CA-2024-473321,2022-06-09,Cust-0798,Consumer,Furniture,Chairs,Chairs Pro Series 71,East,New Jersey,2268.54,6,0.0,899.11
CA-2024-388078,2023-05-18,Cust-0188,Home Office,Technology,Accessories,Accessories Pro Series 16,Central,Wisconsin,10934.67,9,0.0,3118.48
CA-2024-464158,2023-02-08,Cust-0703,Corporate,Furniture,Furnishings,Furnishings Pro Series 50,South,Florida,21.91,1,0.0,6.47
CA-2023-479167,2023-09-20,Cust-0266,Consumer,Technology,Copiers,Copiers Pro Series 56,Central,Texas,2364.76,3,0.0,768.97
CA-2023-482812,2024-05-24,Cust-0411,Consumer,Office Supplies,Binders,Binders Pro Series 22,West,Washington,2426.96,5,0.1,689.44
CA-2022-252928,2024-03-30,Cust-0757,Consumer,Furniture,Tables,Tables Pro Series 90,East,Pennsylvania,2946.42,9,0.0,800.41
CA-2023-689444,2024-05-29,Cust-0582,Consumer,Technology,Copiers,Copiers Pro Series 70,East,Pennsylvania,1437.59,2,0.0,345.37
CA-2024-684572,2024-04-09,Cust-0264,Consumer,Technology,Accessories,Accessories Pro Series 83,South,Florida,10028.09,10,0.1,3157.28
