CustomerID,Tenure,Contract,PaymentMethod,MonthlyCharges,TotalCharges,InternetService,TechSupport,Churn
7590-C0356,41,Month-to-month,Mailed check,89.28,3527.62,Fiber optic,No,Yes
7590-C0357,15,One year,Credit card,43.24,676.77,Fiber optic,No,No
7590-C0358,43,Month-to-month,Mailed check,62.09,2562.68,No,Yes,Yes
7590-C0359,21,Month-to-month,Credit card,20.22,407.2,No,No,Yes
7590-C0360,53,Month-to-month,Credit card,102.79,5206.98,Fiber optic,No,No
7590-C0361,32,Month-to-month,Mailed check,30.14,970.27,Fiber optic,Yes,Yes
7590-C0362,69,Two year,Mailed check,106.89,7115.24,Fiber optic,Yes,No
7590-C0363,22,Month-to-month,Electronic check,114.65,2559.48,Fiber optic,No,Yes
7590-C0364,33,One year,Bank transfer,47.97,1589.58,Fiber optic,Yes,No
7590-C0365,57,Month-to-month,Electronic check,30.09,1666.6,Fiber optic,No,Yes
7590-C0366,22,One year,Credit card,39.11,822.59,No,Yes,No
7590-C0367,64,Month-to-month,Bank transfer,96.37,6053.05,Fiber optic,No,Yes
7590-C0368,56,Month-to-month,Electronic check,91.59,4900.65,Fiber optic,No,Yes
7590-C0369,11,Two year,Bank transfer,65.49,719.66,DSL,No,No
7590-C0370,48,Month-to-month,Bank transfer,93.13,4486.17,DSL,No,Yes
7590-C0371,70,Two year,Electronic check,88.12,5992.23,Fiber optic,No,No
7590-C0372,16,Month-to-month,Mailed check,117.96,1857.38,No,Yes,Yes
7590-C0373,39,Month-to-month,Electronic check,71.37,2728.34,DSL,No,No
7590-C0374,72,Month-to-month,Mailed check,63.09,4532.8,No,Yes,No
7590-C0375,9,One year,Credit card,41.56,366.98,Fiber optic,Yes,No
7590-C0376,42,One year,Bank transfer,117.38,4733.63,No,Yes,No
7590-C0377,50,Month-to-month,Electronic check,64.43,3213.64,No,Yes,No
7590-C0378,55,One year,Mailed check,97.95,5486.9,DSL,No,No
7590-C0379,23,One year,Electronic check,65.29,,DSL,Yes,No
7590-C0380,60,One year,Credit card,74.99,4708.03,DSL,Yes,No
7590-C0381,23,Month-to-month,Credit card,101.58,2323.42,Fiber optic,Yes,No
7590-C0382,53,Two year,Bank transfer,81.92,4471.46,Fiber optic,Yes,No
7590-C0383,64,Two year,Mailed check,44.95,2892.51,No,No,No
7590-C0384,36,Month-to-month,Bank transfer,55.53,1954.95,No,No,Yes
7590-C0385,13,Two year,Bank transfer,111.23,1388.45,DSL,Yes,No
7590-C0386,40,Month-to-month,Mailed check,105.67,4393.16,No,No,No
7590-C0387,10,Month-to-month,Mailed check,98.19,992.85,Fiber optic,Yes,Yes
7590-C0388,16,Two year,Electronic check,29.77,454.66,No,No,No
7590-C0389,7,Month-to-month,Bank transfer,82.26,559.88,DSL,Yes,Yes
7590-C0390,59,Two year,Bank transfer,106.81,6567.51,No,No,No
7590-C0391,20,Month-to-month,Mailed check,53.36,1101.85,No,Yes,No
7590-C0392,3,One year,Mailed check,20.68,63.52,No,No,No
7590-C0393,45,Month-to-month,Bank transfer,28.75,1260.39,DSL,Yes,No
7590-C0394,62,One year,Credit card,59.96,3569.22,DSL,Yes,No
7590-C0395,69,Month-to-month,Bank transfer,54.97,3937.77,DSL,Yes,No
7590-C0396,36,Month-to-month,Mailed check,26.37,951.98,No,Yes,Yes
7590-C0397,61,One year,Mailed check,27.29,1683.39,No,Yes,No
7590-C0398,58,Month-to-month,Electronic check,46.49,2622.97,Fiber optic,Yes,No
7590-C0399,1,Two year,Credit card,101.01,99.42,Fiber optic,No,Yes
7590-C0400,21,One year,Electronic check,32.01,690.04,DSL,No,No
7590-C0401,62,One year,Bank transfer,114.87,7364.04,DSL,Yes,No
7590-C0402,33,One year,Electronic check,112.96,3542.47,Fiber optic,Yes,No
7590-C0403,29,One year,Credit card,30.65,860.8,No,Yes,No
7590-C0404,18,Month-to-month,Credit card,63.3,1176.54,No,Yes,Yes
7590-C0405,47,One year,Bank transfer,117.69,5517.92,No,Yes,No
7590-C0406,44,Month-to-month,Electronic check,77.49,3443.54,Fiber optic,Yes,No
7590-C0407,3,One year,Mailed check,57.13,164.56,Fiber optic,No,No
7590-C0408,50,Month-to-month,Electronic check,77.53,4012.65,No,No,No
7590-C0409,8,Month-to-month,Credit card,69.01,570.71,DSL,No,Yes
7590-C0410,6,One year,Bank transfer,44.28,261.79,No,No,No
7590-C0411,36,One year,Mailed check,49.34,1822.22,Fiber optic,Yes,No
7590-C0412,47,Two year,Electronic check,113.99,5335.74,DSL,Yes,No
7590-C0413,19,Month-to-month,Bank transfer,42.86,798.45,DSL,No,No
7590-C0414,22,One year,Bank transfer,99.83,2172.54,Fiber optic,Yes,No
7590-C0415,14,One year,Electronic check,116.25,1558.12,Fiber optic,No,No
7590-C0416,34,Month-to-month,Mailed check,98.51,3195.43,No,Yes,Yes
7590-C0417,56,One year,Mailed check,39.14,2230.4,Fiber optic,No,No
7590-C0418,52,Month-to-month,Electronic check,27.52,1431.57,DSL,Yes,No
7590-C0419,64,One year,Mailed check,62.7,3948.82,DSL,No,No
7590-C0420,38,One year,Credit card,84.51,3367.39,DSL,No,No
7590-C0421,50,One year,Electronic check,58.99,3077.53,DSL,No,No
7590-C0422,54,One year,Electronic check,45.73,2480.12,No,No,No
7590-C0423,61,One year,Electronic check,108.41,6576.73,Fiber optic,Yes,No
7590-C0424,39,Month-to-month,Mailed check,28.47,1162.59,No,No,Yes
7590-C0425,20,One year,Electronic check,52.67,1056.22,No,No,No
7590-C0426,19,One year,Mailed check,106.77,2026.32,No,Yes,No
7590-C0427,66,Month-to-month,Electronic check,31.15,2106.98,No,Yes,Yes
7590-C0428,36,Two year,Credit card,76.05,2813.42,No,Yes,No
7590-C0429,28,Month-to-month,Electronic check,117.42,3310.9,Fiber optic,No,Yes
7590-C0430,19,Month-to-month,Credit card,64.09,1183.22,DSL,Yes,No
7590-C0431,29,Month-to-month,Electronic check,98.87,2747.98,No,Yes,Yes
7590-C0432,32,Two year,Mailed check,60.88,1874.62,No,Yes,Yes
7590-C0433,48,One year,Credit card,53.87,2510.23,DSL,Yes,No
7590-C0434,32,Month-to-month,Electronic check,61.17,2004.88,Fiber optic,Yes,Yes
7590-C0435,56,One year,Credit card,70.35,4086.83,No,Yes,No
7590-C0436,13,Two year,Electronic check,52.28,694.02,No,Yes,Yes
7590-C0437,66,One year,Electronic check,85.05,5841.13,DSL,Yes,No
7590-C0438,64,Two year,Bank transfer,88.79,5524.06,Fiber optic,Yes,No
7590-C0439,46,Month-to-month,Bank transfer,46.46,2184.78,No,Yes,No
7590-C0440,46,Month-to-month,Bank transfer,35.61,1652.58,Fiber optic,No,Yes
7590-C0441,44,Month-to-month,Electronic check,29.42,1278.84,Fiber optic,No,Yes
7590-C0442,31,Month-to-month,Bank transfer,20.07,644.27,Fiber optic,Yes,Yes
7590-C0443,36,Two year,Mailed check,96.32,3511.23,No,Yes,Yes
7590-C0444,25,Month-to-month,Bank transfer,72.44,1875.1,No,No,Yes
7590-C0445,48,One year,Credit card,51.66,2374.81,Fiber optic,No,No
7590-C0446,29,One year,Mailed check,101.87,2821.08,No,No,Yes
7590-C0447,39,Two year,Mailed check,103.18,4084.73,Fiber optic,No,No
7590-C0448,36,Month-to-month,Credit card,99.14,3624.25,Fiber optic,No,Yes
7590-C0449,41,One year,Bank transfer,94.48,3852.58,No,Yes,No
7590-C0450,45,One year,Electronic check,91.52,4085.94,Fiber optic,Yes,No
7590-C0451,5,Month-to-month,Electronic check,94.55,486.94,No,Yes,Yes
7590-C0452,41,Month-to-month,Credit card,62.93,2492.52,DSL,No,Yes
7590-C0453,39,Two year,Credit card,68.82,2779.84,DSL,No,Yes
7590-C0454,22,Two year,Mailed check,52.21,1178.89,DSL,Yes,No
7590-C0455,69,Month-to-month,Mailed check,75.52,5439.59,Fiber optic,No,No
7590-C0456,35,Month-to-month,Credit card,69.17,2498.44,No,Yes,Yes
7590-C0457,18,Month-to-month,Bank transfer,74.15,1283.16,DSL,Yes,No
7590-C0458,15,Month-to-month,Electronic check,114.79,1694.33,Fiber optic,Yes,No
7590-C0459,25,Month-to-month,Mailed check,99.6,2442.89,DSL,No,No
7590-C0460,61,Two year,Bank transfer,52.13,3247.29,DSL,Yes,No
7590-C0461,9,One year,Bank transfer,26.69,251.85,DSL,No,No
7590-C0462,16,Two year,Credit card,26.96,450.22,DSL,No,No
7590-C0463,71,One year,Mailed check,97.51,6595.34,DSL,Yes,No
7590-C0464,17,Month-to-month,Electronic check,44.53,788.88,DSL,No,Yes
7590-C0465,42,Month-to-month,Bank transfer,61.2,2458.74,DSL,No,No
7590-C0466,44,One year,Mailed check,50.16,2236.75,No,Yes,No
7590-C0467,23,One year,Electronic check,46.34,1050.06,Fiber optic,Yes,No
7590-C0468,36,Month-to-month,Bank transfer,60.16,2257.77,No,No,No
7590-C0469,27,Month-to-month,Electronic check,85.93,2277.56,Fiber optic,No,Yes
7590-C0470,50,Month-to-month,Mailed check,61.18,2911.51,DSL,Yes,No
7590-C0471,41,Month-to-month,Electronic check,22.79,928.52,Fiber optic,No,No
7590-C0472,41,Month-to-month,Electronic check,62.02,2644.67,No,Yes,No
7590-C0473,42,Month-to-month,Electronic check,35.88,1577.24,Fiber optic,Yes,Yes
7590-C0474,17,One year,Bank transfer,108.55,1886.05,Fiber optic,Yes,No
7590-C0475,37,One year,Bank transfer,55.27,2130.47,No,Yes,No
7590-C0476,24,Two year,Credit card,77.91,1815.39,No,No,No
7590-C0477,59,One year,Bank transfer,101.92,6048.58,Fiber optic,No,No
7590-C0478,1,Month-to-month,Bank transfer,89.59,87.3,No,No,No
7590-C0479,62,Month-to-month,Bank transfer,46.22,2933.51,DSL,Yes,No
7590-C0480,5,Two year,Bank transfer,31.49,152.11,No,No,No
7590-C0481,65,Month-to-month,Mailed check,76.34,4899.92,DSL,Yes,No
7590-C0482,1,One year,Credit card,76.36,79.21,No,No,No
7590-C0483,66,Month-to-month,Mailed check,111.18,7473.67,Fiber optic,No,Yes
7590-C0484,39,One year,Mailed check,21.62,833.51,DSL,No,No
7590-C0485,45,Month-to-month,Electronic check,106.53,4587.27,DSL,No,Yes
7590-C0486,11,Two year,Electronic check,110.4,1188.7,DSL,No,No
7590-C0487,65,One year,Bank transfer,60.04,3738.84,No,Yes,No
7590-C0488,51,Month-to-month,Mailed check,60.3,2996.83,DSL,No,No
7590-C0489,21,One year,Mailed check,65.95,1424.94,DSL,Yes,No
7590-C0490,17,Month-to-month,Bank transfer,112.54,1833.1,Fiber optic,No,Yes
7590-C0491,22,One year,Credit card,27.14,613.24,DSL,Yes,No
7590-C0492,8,Two year,Bank transfer,68.5,531.97,No,No,No
7590-C0493,56,One year,Mailed check,76.94,4093.6,DSL,Yes,No
7590-C0494,63,One year,Electronic check,99.93,6146.99,Fiber optic,No,No
7590-C0495,26,One year,Mailed check,93.14,2302.61,DSL,No,No
7590-C0496,25,Month-to-month,Electronic check,36.05,882.54,Fiber optic,Yes,Yes
7590-C0497,71,One year,Electronic check,110.66,8112.67,Fiber optic,No,No
7590-C0498,15,One year,Mailed check,72.98,1052.19,Fiber optic,Yes,No
7590-C0499,68,Month-to-month,Mailed check,55.93,3956.46,Fiber optic,No,No
7590-C0500,31,Month-to-month,Mailed check,37.82,1168.63,DSL,No,Yes
7590-C0501,44,Month-to-month,Electronic check,90.8,3910.45,Fiber optic,No,No
7590-C0502,72,Month-to-month,Bank transfer,92.28,6662.26,DSL,No,Yes
7590-C0503,22,Two year,Mailed check,23.44,514.65,No,Yes,No
7590-C0504,7,One year,Electronic check,107.12,764.3,DSL,Yes,No
7590-C0505,25,Month-to-month,Bank transfer,83.11,2072.15,Fiber optic,No,Yes
7590-C0506,21,Month-to-month,Bank transfer,110.8,2355.3,No,No,Yes
7590-C0507,46,Month-to-month,Bank transfer,104.98,4819.08,Fiber optic,No,No
7590-C0508,40,Month-to-month,Bank transfer,104.25,4127.04,Fiber optic,Yes,Yes
7590-C0509,42,One year,Bank transfer,77.44,3328.03,Fiber optic,No,No
7590-C0510,69,Two year,Credit card,81.25,5405.6,No,No,No
7590-C0511,12,Month-to-month,Credit card,39.52,452.97,No,No,No
7590-C0512,61,One year,Bank transfer,64.2,3878.14,No,No,No
7590-C0513,9,Month-to-month,Electronic check,57.11,504.71,Fiber optic,No,Yes
7590-C0514,46,One year,Electronic check,113.52,5084.15,DSL,No,No
7590-C0515,5,Month-to-month,Mailed check,85.48,417.47,DSL,Yes,Yes
7590-C0516,61,Month-to-month,Mailed check,81.99,5014.56,Fiber optic,No,Yes
7590-C0517,42,Month-to-month,Credit card,39.18,1705.91,Fiber optic,No,Yes
7590-C0518,43,Two year,Credit card,59.16,2501.83,Fiber optic,No,No
7590-C0519,54,Month-to-month,Electronic check,35.4,1980.05,Fiber optic,No,No
7590-C0520,71,One year,Electronic check,88.57,6545.34,Fiber optic,No,No
7590-C0521,41,One year,Credit card,32.16,1356.27,Fiber optic,Yes,No
7590-C0522,45,One year,Bank transfer,25.37,1180.85,Fiber optic,No,No
7590-C0523,32,Two year,Credit card,55.03,1782.85,DSL,Yes,No
7590-C0524,8,Month-to-month,Mailed check,38.93,301.48,No,No,Yes
7590-C0525,36,Two year,Credit card,101.28,3715.84,No,Yes,Yes
7590-C0526,9,Month-to-month,Electronic check,28.24,245.75,Fiber optic,No,Yes
7590-C0527,38,Two year,Credit card,82.06,2965.86,DSL,No,No
7590-C0528,63,Month-to-month,Electronic check,30.54,1994.97,No,Yes,Yes
7590-C0529,44,Month-to-month,Electronic check,63.23,2714.17,DSL,Yes,No
7590-C0530,70,Month-to-month,Mailed check,44.15,2998.4,Fiber optic,No,Yes
7590-C0531,17,Month-to-month,Credit card,30.41,539.57,No,Yes,Yes
7590-C0532,66,Month-to-month,Credit card,65.84,4282.16,Fiber optic,No,Yes
7590-C0533,39,Month-to-month,Credit card,108.43,4330.0,Fiber optic,No,Yes
7590-C0534,55,Month-to-month,Mailed check,66.78,3667.51,DSL,Yes,Yes
7590-C0535,22,Two year,Bank transfer,104.19,2280.19,No,No,No
7590-C0536,13,Month-to-month,Credit card,36.42,469.71,No,Yes,Yes
7590-C0537,6,Month-to-month,Bank transfer,58.43,356.14,Fiber optic,Yes,No
7590-C0538,6,Month-to-month,Electronic check,63.43,370.22,No,No,Yes
7590-C0539,33,Two year,Electronic check,92.57,3183.91,DSL,Yes,Yes
7590-C0540,52,Month-to-month,Credit card,74.68,3958.06,DSL,No,No
7590-C0541,52,Month-to-month,Mailed check,28.85,1475.05,Fiber optic,No,No
7590-C0542,18,Two year,Bank transfer,50.34,918.49,DSL,Yes,Yes
7590-C0543,6,One year,Credit card,84.43,496.58,Fiber optic,No,No
7590-C0544,43,Month-to-month,Bank transfer,73.34,3261.08,Fiber optic,No,Yes
7590-C0545,23,Month-to-month,Mailed check,95.47,2244.02,No,Yes,Yes
7590-C0546,19,Month-to-month,Mailed check,48.65,880.04,Fiber optic,Yes,No
7590-C0547,38,Two year,Credit card,49.96,1831.8,DSL,No,No
7590-C0548,16,Two year,Mailed check,20.01,332.79,No,Yes,No
7590-C0549,60,Two year,Credit card,49.2,2914.77,No,No,No
7590-C0550,13,Two year,Credit card,65.67,826.66,Fiber optic,No,Yes
7590-C0551,34,Two year,Mailed check,64.28,2137.55,No,No,No
7590-C0552,26,Two year,Mailed check,100.03,2527.34,No,No,No
7590-C0553,13,Month-to-month,Bank transfer,70.11,909.17,No,No,Yes
7590-C0554,69,Month-to-month,Bank transfer,53.89,3846.55,DSL,No,No
7590-C0555,5,One year,Mailed check,116.34,593.09,Fiber optic,No,No
7590-C0556,21,Two year,Mailed check,99.02,2005.47,DSL,No,No
7590-C0557,9,One year,Credit card,82.15,766.2,DSL,No,No
7590-C0558,3,Month-to-month,Mailed check,60.5,180.36,DSL,No,No
7590-C0559,53,Two year,Electronic check,85.88,4608.36,No,Yes,No
7590-C0560,41,Month-to-month,Electronic check,33.31,1350.93,No,Yes,No
7590-C0561,20,One year,Bank transfer,22.11,420.31,No,Yes,No
7590-C0562,2,Two year,Bank transfer,42.48,88.91,DSL,Yes,No
7590-C0563,72,Month-to-month,Credit card,97.2,6713.52,DSL,No,Yes
7590-C0564,19,One year,Mailed check,54.13,1078.05,No,No,No
7590-C0565,42,Month-to-month,Mailed check,53.45,2263.25,Fiber optic,Yes,Yes
7590-C0566,64,Month-to-month,Bank transfer,98.03,6233.64,Fiber optic,No,Yes
7590-C0567,45,Month-to-month,Mailed check,77.57,3320.85,DSL,No,No
7590-C0568,7,Two year,Mailed check,57.98,403.24,No,No,No
7590-C0569,16,One year,Mailed check,31.16,514.07,DSL,No,No
7590-C0570,71,Two year,Electronic check,86.77,6249.86,DSL,Yes,No
7590-C0571,7,Month-to-month,Mailed check,26.42,177.84,DSL,Yes,Yes
7590-C0572,51,Month-to-month,Mailed check,39.84,2039.61,Fiber optic,Yes,No
7590-C0573,7,Month-to-month,Mailed check,54.51,378.36,DSL,Yes,Yes
7590-C0574,55,Month-to-month,Electronic check,109.9,5747.82,No,Yes,No
7590-C0575,18,Month-to-month,Electronic check,38.52,682.8,DSL,Yes,Yes
7590-C0576,62,Month-to-month,Credit card,42.82,2731.32,Fiber optic,Yes,Yes
7590-C0577,70,Month-to-month,Bank transfer,91.85,6638.5,No,Yes,Yes
7590-C0578,8,Month-to-month,Electronic check,72.22,579.28,Fiber optic,Yes,No
7590-C0579,63,One year,Credit card,90.33,5938.14,Fiber optic,Yes,No
7590-C0580,44,One year,Electronic check,74.91,3314.93,Fiber optic,No,No
7590-C0581,66,Two year,Bank transfer,24.5,1662.68,Fiber optic,Yes,No
7590-C0582,5,Month-to-month,Mailed check,87.81,431.4,No,Yes,No
7590-C0583,38,One year,Electronic check,42.48,1578.24,Fiber optic,Yes,No
7590-C0584,27,Month-to-month,Credit card,117.85,3067.54,DSL,No,Yes
7590-C0585,57,Month-to-month,Mailed check,63.98,3736.41,Fiber optic,No,Yes
7590-C0586,10,Two year,Credit card,107.25,1088.71,No,Yes,No
7590-C0587,30,Two year,Mailed check,96.91,2960.41,Fiber optic,No,No
7590-C0588,54,Month-to-month,Bank transfer,82.63,4318.16,No,No,No
7590-C0589,46,Month-to-month,Electronic check,44.87,2002.87,No,Yes,No
7590-C0590,11,Month-to-month,Bank transfer,90.04,1037.38,DSL,No,Yes
7590-C0591,19,Month-to-month,Electronic check,82.98,1576.75,DSL,Yes,No
7590-C0592,72,One year,Electronic check,62.27,4571.15,Fiber optic,No,No
7590-C0593,62,Month-to-month,Bank transfer,57.42,3435.69,Fiber optic,No,Yes
7590-C0594,56,Month-to-month,Credit card,68.77,3891.72,Fiber optic,Yes,No
7590-C0595,45,Month-to-month,Mailed check,70.77,3181.84,No,Yes,No
7590-C0596,53,Month-to-month,Bank transfer,48.4,2596.54,No,No,No
7590-C0597,10,Month-to-month,Bank transfer,70.63,690.51,Fiber optic,No,No
7590-C0598,13,Month-to-month,Mailed check,28.25,374.92,No,Yes,No
7590-C0599,60,Month-to-month,Bank transfer,52.39,3227.35,No,No,Yes
7590-C0600,42,Two year,Mailed check,112.77,4805.18,DSL,No,No
7590-C0601,17,One year,Mailed check,51.2,869.74,DSL,No,No
7590-C0602,47,Month-to-month,Credit card,35.75,1730.97,No,No,No
7590-C0603,65,One year,Mailed check,65.77,4304.79,No,No,No
7590-C0604,52,One year,Bank transfer,86.88,4652.06,DSL,Yes,No
7590-C0605,35,Month-to-month,Bank transfer,108.06,3879.53,No,No,Yes
7590-C0606,68,One year,Credit card,69.15,4819.06,DSL,Yes,No
7590-C0607,56,Month-to-month,Mailed check,44.46,2530.25,No,No,No
7590-C0608,29,One year,Credit card,73.02,2088.96,No,No,No
7590-C0609,35,Month-to-month,Credit card,109.73,3871.26,No,Yes,No
7590-C0610,15,One year,Mailed check,32.79,476.83,Fiber optic,No,No
7590-C0611,37,Month-to-month,Mailed check,75.39,2819.81,DSL,Yes,No
7590-C0612,11,Month-to-month,Mailed check,83.83,932.45,Fiber optic,Yes,No
7590-C0613,69,Month-to-month,Mailed check,102.6,6887.84,Fiber optic,No,No
7590-C0614,72,Two year,Mailed check,64.42,4683.77,DSL,No,No
7590-C0615,52,Month-to-month,Mailed check,99.7,4945.55,No,No,No
7590-C0616,44,One year,Credit card,22.68,962.3,DSL,Yes,No
7590-C0617,50,Month-to-month,Bank transfer,77.23,3680.73,Fiber optic,Yes,Yes
7590-C0618,21,Month-to-month,Mailed check,73.87,1529.69,No,Yes,Yes
7590-C0619,22,One year,Electronic check,38.03,826.16,DSL,No,No
7590-C0620,17,One year,Electronic check,87.77,1447.58,Fiber optic,Yes,No
7590-C0621,18,One year,Credit card,86.81,1528.52,Fiber optic,No,No
7590-C0622,35,Month-to-month,Electronic check,100.48,3585.13,Fiber optic,Yes,Yes
7590-C0623,55,Month-to-month,Electronic check,39.34,2159.3,No,Yes,No
7590-C0624,23,Month-to-month,Mailed check,108.24,2529.46,DSL,Yes,Yes
7590-C0625,50,Month-to-month,Mailed check,88.67,4399.91,No,No,Yes
7590-C0626,4,Two year,Bank transfer,67.97,266.32,No,Yes,No
7590-C0627,48,One year,Electronic check,58.14,2835.69,Fiber optic,No,No
7590-C0628,42,Month-to-month,Credit card,44.64,1921.03,No,No,No
7590-C0629,64,Month-to-month,Bank transfer,41.83,2670.47,DSL,Yes,No
7590-C0630,38,Month-to-month,Mailed check,33.95,1229.05,No,Yes,No
7590-C0631,72,Month-to-month,Bank transfer,64.89,4789.35,No,Yes,Yes
7590-C0632,45,One year,Bank transfer,29.96,1382.63,DSL,No,No
7590-C0633,63,Month-to-month,Credit card,83.16,,DSL,Yes,No
7590-C0634,67,Two year,Mailed check,92.29,5941.43,Fiber optic,No,No
7590-C0635,39,Month-to-month,Bank transfer,104.64,4172.13,Fiber optic,No,No
7590-C0636,27,Month-to-month,Mailed check,25.85,675.56,No,Yes,Yes
7590-C0637,64,Two year,Mailed check,49.77,3280.59,DSL,No,No
7590-C0638,61,Two year,Mailed check,80.63,5106.4,No,No,No
7590-C0639,8,Month-to-month,Mailed check,35.22,277.86,Fiber optic,No,No
7590-C0640,47,Month-to-month,Bank transfer,111.26,5002.87,Fiber optic,No,No
7590-C0641,54,Month-to-month,Bank transfer,94.74,5304.76,No,No,No
7590-C0642,13,Two year,Bank transfer,105.18,1375.9,No,Yes,No
7590-C0643,53,Month-to-month,Electronic check,26.04,1421.41,DSL,No,Yes
7590-C0644,47,Two year,Electronic check,110.27,4946.03,DSL,No,No
7590-C0645,40,Month-to-month,Electronic check,40.77,1648.55,Fiber optic,No,Yes
7590-C0646,2,Month-to-month,Mailed check,107.24,223.42,DSL,Yes,No
7590-C0647,12,Month-to-month,Electronic check,52.97,659.52,Fiber optic,No,Yes
7590-C0648,38,One year,Electronic check,37.88,1487.22,Fiber optic,No,No
7590-C0649,28,One year,Bank transfer,115.87,3108.27,Fiber optic,No,No
7590-C0650,5,One year,Credit card,86.78,426.08,DSL,No,Yes
7590-C0651,47,One year,Mailed check,39.39,1822.17,Fiber optic,Yes,No
7590-C0652,49,One year,Bank transfer,84.26,4091.99,DSL,Yes,No
7590-C0653,19,Month-to-month,Bank transfer,102.32,1974.85,Fiber optic,No,Yes
7590-C0654,14,One year,Bank transfer,85.16,1209.48,Fiber optic,No,No
7590-C0655,22,One year,Bank transfer,88.71,2041.4,DSL,No,No
7590-C0656,58,Month-to-month,Bank transfer,84.55,4856.87,DSL,No,No
7590-C0657,41,Month-to-month,Bank transfer,94.32,3988.29,DSL,Yes,No
7590-C0658,5,Month-to-month,Credit card,72.82,380.04,Fiber optic,Yes,No
7590-C0659,30,Two year,Electronic check,114.08,3588.98,No,Yes,No
7590-C0660,29,Two year,Electronic check,73.51,2077.61,No,No,No
7590-C0661,51,Month-to-month,Mailed check,82.04,4008.72,DSL,Yes,Yes
7590-C0662,11,Two year,Credit card,111.77,1236.84,DSL,No,No
7590-C0663,34,Month-to-month,Bank transfer,38.38,1309.42,Fiber optic,No,Yes
7590-C0664,25,Month-to-month,Bank transfer,106.69,2729.55,Fiber optic,No,No
7590-C0665,51,Two year,Electronic check,98.7,5140.52,Fiber optic,No,No
7590-C0666,50,Two year,Mailed check,99.67,5190.02,No,Yes,No
7590-C0667,30,Month-to-month,Mailed check,81.22,2482.29,Fiber optic,No,Yes
7590-C0668,23,Month-to-month,Mailed check,73.13,1672.59,Fiber optic,No,No
7590-C0669,49,Month-to-month,Mailed check,26.46,1232.8,Fiber optic,No,No
7590-C0670,4,Two year,Bank transfer,96.54,391.58,Fiber optic,Yes,No
